study_id,first_name,middle_name,last_name,suffix,height,member,birth_date
S-0390,Daniel,Gregory,Ellis,MD,169.8,0,1947-07-25
S-0391,Daniel,Eric,Roberson,DVM,186.4,0,1945-05-17
S-0392,William,Eugene,Owens,DVM,156.3,0,1942-04-11
S-0393,Paul,Lonnie,Taylor,DDS,180.1,0,1946-05-20
S-0394,Wesley,John,Rodriguez,II,173.3,1,1940-09-02
S-0395,Kristin,John,Cortez,Jr.,174.6,1,1941-09-01
S-0396,Dylan,Mary,Green,PhD,177.8,0,1947-10-08
S-0397,Stacy,Jeffrey,Medina,MD,174.4,1,1943-06-05
S-0398,Dennis,Katelyn,Sanchez,PhD,172.1,0,1940-05-06
S-0399,Richard,Ryan,Duffy,Jr.,176.1,0,1943-07-30
S-0400,Gina,Peter,Lawson,DDS,159.2,0,1948-05-17
S-0401,Kelly,Ryan,Levine,PhD,178.6,1,1948-05-12
S-0402,Timothy,Gloria,Walter,MD,177.2,1,1944-04-12
S-0403,Alec,Kevin,Moore,V,177.1,1,1940-02-14
S-0404,Richard,Julia,Jones,DDS,179.4,0,1947-03-14
S-0405,Laura,Susan,Johnston,DVM,175.7,1,1945-10-10
S-0406,Ryan,Joseph,Lucas,IV,182.1,1,1946-05-06
S-0407,Tiffany,Wesley,Smith,PhD,190.4,0,1944-12-20
S-0408,Leslie,Amy,Aguilar,MD,166.6,0,1949-01-22
S-0409,John,Carolyn,Valencia,Jr.,159.5,1,1943-02-21
S-0410,Amanda,Ernest,Turner,Jr.,165.2,0,1941-04-25
S-0411,Meghan,Scott,King,III,176.9,1,1943-01-15
S-0412,Cynthia,Hannah,Choi,V,181.9,0,1942-02-03
S-0413,Jasmine,Lisa,Bailey,MD,169.7,0,1942-11-09
S-0414,Doris,Elaine,Vang,MD,170.7,1,1944-04-25
S-0415,Lorraine,Jonathan,Marsh,DVM,176.7,0,1945-01-26
S-0416,Bobby,Joshua,Barrett,DDS,185.3,1,1944-10-22
S-0417,Cheyenne,Amy,Mitchell,Jr.,167.8,1,1943-06-06
S-0418,Karen,Tracey,Peterson,III,175.0,0,1947-02-25
S-0419,Paul,Lynn,Heath,DDS,179.2,0,1946-08-16
S-0420,Christopher,Norman,Warren,III,182.1,1,1947-11-22
S-0421,Christopher,Eugene,Chapman,DVM,176.9,0,1941-09-23
S-0422,Linda,David,Ingram,II,179.4,0,1948-03-18
S-0423,Kristi,Jeffrey,Coffey,DVM,168.0,0,1940-02-23
S-0424,Michael,Mary,Russo,DDS,173.6,0,1943-01-01
S-0425,Cynthia,Marisa,Welch,PhD,163.5,1,1940-02-01
S-0426,Amber,Madison,Meyers,MD,182.3,1,1945-09-14
S-0427,Deborah,Hannah,Shields,PhD,180.5,0,1942-09-08
S-0428,Tiffany,Angela,Brown,PhD,174.8,1,1940-07-30
S-0429,Katelyn,William,Hale,MD,165.8,1,1946-01-06
S-0430,Linda,Stephanie,Gilmore,DVM,178.8,0,1943-08-20
S-0431,Joseph,Chris,Patton,DDS,182.4,1,1944-03-25
S-0432,Sarah,David,Fields,MD,185.4,0,1947-11-26
S-0433,Renee,Melanie,Graham,PhD,173.8,0,1941-12-04
S-0434,Gary,Patricia,Welch,PhD,163.3,1,1947-12-05
S-0435,Alexandria,Donald,Myers,MD,175.1,1,1945-09-13
S-0436,Steven,Aaron,West,PhD,164.6,1,1946-09-06
S-0437,Julia,Heather,Stevens,DDS,191.0,1,1949-05-03
S-0438,Matthew,Joseph,Harris,DVM,173.0,1,1946-04-29
S-0439,David,Brian,Cox,MD,170.9,0,1940-12-12
S-0440,Jason,Caleb,Montgomery,MD,184.7,1,1941-09-16
S-0441,Eric,John,Riley,PhD,168.4,1,1942-05-01
S-0442,Susan,Lindsay,Pratt,DDS,180.7,0,1948-06-05
S-0443,Pamela,Matthew,Crosby,DDS,177.0,1,1941-12-06
S-0444,Bruce,Theresa,Figueroa,MD,174.0,1,1941-08-27
S-0445,Paul,Raven,Carrillo,PhD,171.5,1,1942-08-19
S-0446,Samuel,Kathryn,Gomez,Jr.,162.6,1,1949-01-12
S-0447,Jonathan,Amber,Fischer,MD,171.9,1,1942-05-16
S-0448,Jenny,Katie,Hernandez,III,182.8,1,1945-03-27
S-0449,Cynthia,Sean,Townsend,MD,184.3,0,1948-08-22
S-0450,Joseph,Jason,Lopez,Jr.,181.4,1,1946-04-08
S-0451,Christine,Sandra,Williams,Jr.,182.4,1,1941-05-18
S-0452,John,Nicholas,Weber,MD,179.5,1,1944-05-06
S-0453,Zachary,Christopher,Henderson,MD,182.6,0,1941-03-03
S-0454,Douglas,Jessica,Young,MD,178.8,1,1946-12-13
S-0455,TEST,,PATIENT,,178.9,1,1840-12-31
S-0456,Amy,Paul,Melendez,Jr.,171.8,1,1942-03-23
S-0457,Tamara,Tricia,Bell,MD,170.6,1,1941-01-22
S-0458,Sherri,Michelle,Carson,Jr.,176.1,0,1949-07-25
S-0459,Henry,Melinda,Townsend,MD,171.1,0,1940-05-20
S-0460,Matthew,Jill,Shaw,MD,170.7,1,1949-05-20
S-0461,Tyler,Marissa,Vasquez,MD,173.0,0,1943-10-23
S-0462,Anthony,Erin,Singh,DDS,168.2,1,1943-12-01
S-0463,Dominique,Charles,Kelly,PhD,180.1,1,1941-05-06
S-0464,Eric,Karen,Schwartz,Jr.,171.0,1,1944-11-30
S-0465,Sarah,William,Ray,Jr.,178.0,1,1941-05-24
S-0466,Daniel,David,Riggs,DDS,166.8,1,1942-08-22
S-0467,Douglas,Denise,Hernandez,IV,180.5,1,1949-10-24
S-0468,Anthony,Micheal,Daniels,MD,164.0,1,1948-08-30
S-0469,Robert,Matthew,Macdonald,MD,176.4,1,1942-06-15
S-0470,Troy,Ricky,Mendez,DDS,165.5,0,1946-11-18
S-0471,Pamela,Roger,Garcia,Jr.,179.6,0,1941-11-04
S-0472,Ronald,James,English,PhD,180.8,1,1940-05-14
S-0473,Tony,Amanda,Miller,DDS,189.4,1,1944-07-02
S-0474,Jonathan,Hailey,Everett,PhD,171.4,1,1945-12-15
S-0475,Jessica,James,Lyons,PhD,170.8,1,1944-10-24
S-0476,Rachel,Bobby,Nelson,PhD,170.5,1,1944-01-27
S-0477,Ricardo,Donald,White,MD,179.2,1,1946-08-17
S-0478,Jennifer,Michael,Wood,MD,171.3,1,1949-09-10
S-0479,Kristin,Angela,Peters,DDS,178.7,0,1940-06-07
S-0480,Angelica,Miguel,Johnson,PhD,174.4,1,1946-03-31
S-0481,Erin,Tanner,Davis,Jr.,177.8,1,1947-12-09
S-0482,Brittney,Michael,Jackson,Jr.,165.2,0,1948-12-19
S-0483,Dawn,Lori,White,MD,185.4,1,1948-04-28
S-0484,Nathan,Joshua,Barber,III,167.4,1,1946-10-10
S-0485,Timothy,Phillip,Burns,Jr.,181.2,0,1942-11-29
S-0486,Anthony,Michelle,Sweeney,II,172.2,0,1942-02-21
S-0487,Andrea,Jose,Cordova,Jr.,196.6,1,1949-03-26
S-0488,Sharon,Alicia,Taylor,DVM,185.5,0,1944-07-31
S-0489,Dylan,Whitney,Tran,DDS,172.5,0,1945-09-17
S-0490,Billy,Courtney,Novak,III,169.0,1,1949-02-27
S-0491,Lisa,Christopher,Cochran,PhD,179.9,0,1949-04-16
S-0492,Stanley,Christian,Jensen,DDS,179.1,0,1940-04-19
S-0493,Holly,Alexandra,Smith,III,178.4,0,1940-02-19
S-0494,Taylor,Priscilla,Blevins,MD,180.9,1,1945-02-25
S-0495,Victoria,Robert,Harvey,MD,186.9,1,1946-07-29
S-0496,Dean,Nicole,Fisher,MD,181.2,1,1940-12-12
S-0497,Joanna,Beth,Jones,MD,174.0,0,1944-07-21
S-0498,Brenda,Suzanne,Whitaker,MD,174.1,1,1944-06-24
S-0499,Ann,Willie,Miller,DDS,161.8,1,1947-08-16
S-0500,Don,Paul,Jimenez,MD,171.3,0,1946-11-04
S-0501,Donna,Robert,Taylor,Jr.,175.9,0,1948-10-17
S-0502,Elizabeth,David,Robinson,MD,171.3,0,1948-07-23
S-0503,John,Wendy,Delgado,Jr.,168.7,0,1941-08-01
S-0504,Alexandra,Lisa,Burton,MD,176.6,1,1940-09-12
S-0505,Tonya,Bonnie,Johnson,MD,185.1,0,1948-07-07
S-0506,Ana,Steve,Ellis,Jr.,185.7,1,1943-05-11
S-0507,Emily,James,Snyder,DDS,179.9,0,1947-01-22
S-0508,Ryan,William,Brown,MD,186.7,0,1946-10-15
S-0509,Tina,Kathleen,Lang,MD,176.9,0,1943-02-05
S-0510,Destiny,Crystal,Nelson,MD,174.8,0,1947-06-28
S-0511,Erin,Jessica,Beltran,DDS,177.9,0,1942-01-24
S-0512,Jamie,Nicolas,Thomas,PhD,177.4,1,1941-10-31
S-0513,Rachel,Larry,Wheeler,II,168.2,1,1944-04-19
S-0514,Frank,Luis,Sandoval,DDS,183.4,1,1946-05-11
S-0515,Michael,Robert,Johnson,PhD,181.7,0,1940-12-01
S-0516,Emily,Scott,Rice,PhD,178.1,0,1945-03-06
S-0517,Richard,David,Schmidt,PhD,165.5,1,1944-12-22
S-0518,David,Lisa,Green,DVM,168.0,0,1942-11-08
S-0519,Kristin,Jason,Adams,DVM,178.2,1,1943-10-01
S-0520,Kevin,John,Horne,DDS,176.6,1,1943-12-02
S-0521,Jamie,Emily,Mcdaniel,MD,183.5,1,1945-12-17
S-0522,Rebecca,Scott,Jones,DDS,174.7,0,1940-06-11
S-0523,William,Eduardo,Dawson,DDS,179.4,0,1942-06-15
S-0524,Brittany,Michael,Velasquez,DVM,167.7,1,1940-05-20
S-0525,Jennifer,David,Gonzalez,Jr.,187.9,1,1942-10-17
S-0526,Brooke,Susan,Campbell,MD,173.5,0,1940-12-09
S-0527,Christopher,Christine,Page,DDS,171.7,1,1942-04-10
S-0528,Patricia,Ann,Mathews,MD,171.1,1,1946-01-09
S-0529,James,John,Mora,PhD,174.3,1,1941-02-03
S-0530,Tiffany,Sarah,Thompson,MD,184.8,0,1942-02-11
S-0531,Stephanie,Jacob,Young,PhD,186.5,0,1946-03-07
S-0532,Willie,Joshua,Franklin,MD,166.9,0,1942-06-28
S-0533,Jane,Ashley,Foster,MD,183.1,1,1942-11-08
S-0534,John,Patricia,Walsh,IV,184.7,0,1943-07-04
S-0535,Christopher,Jeanette,Thomas,Jr.,180.4,1,1946-09-04
S-0536,Brianna,Molly,Smith,DVM,172.9,1,1941-06-22
S-0537,Lisa,Paul,Parrish,III,179.6,0,1946-05-18
S-0538,Michael,Michael,Rodriguez,Jr.,183.9,0,1946-11-19
S-0539,Melissa,Jimmy,Harris,II,174.1,1,1948-05-07
S-0540,James,Steven,Brennan,DDS,183.2,0,1945-02-07
S-0541,Michael,Nicholas,Shaffer,Jr.,190.9,1,1948-10-09
S-0542,Johnny,Caroline,Williams,Jr.,166.0,0,1940-11-19
S-0543,Larry,Adam,Taylor,DVM,160.8,1,1949-07-19
S-0544,Ethan,Brian,Fry,DDS,182.6,1,1948-03-19
S-0545,Pamela,Tiffany,Smith,MD,172.4,0,1943-08-21
S-0546,Matthew,David,Henson,IV,188.7,0,1949-08-22
S-0547,Melissa,Susan,Spence,MD,159.6,0,1946-03-13
S-0548,Tina,John,Sullivan,MD,167.2,1,1947-07-01
S-0549,Timothy,Tiffany,May,PhD,179.3,0,1941-04-06
S-0550,Alejandro,Michelle,Chambers,DVM,171.7,0,1949-11-30
S-0551,Andrew,Kristin,Vega,MD,178.5,0,1943-12-12
S-0552,Karen,Ellen,Houston,Jr.,180.2,1,1949-07-30
S-0553,Michael,Anthony,Miller,Jr.,172.9,0,1944-12-26
S-0554,Katherine,Paul,Jackson,MD,192.5,0,1943-06-21
S-0555,Sheryl,Michael,Jones,DDS,178.7,0,1943-02-27
S-0556,Jonathan,Tanya,Gross,PhD,173.2,1,1943-11-01
S-0557,Jennifer,William,Newman,DVM,168.5,1,1943-01-16
S-0558,Ann,Melanie,Green,DVM,174.1,0,1941-06-06
S-0559,Lindsay,Melinda,King,Jr.,181.4,1,1948-06-15
S-0560,Caleb,Heather,Johnson,PhD,161.0,0,1943-03-22
S-0561,Anthony,David,Mcmillan,Jr.,168.3,1,1942-03-19
S-0562,Tammy,David,Collins,DVM,155.6,1,1947-08-23
S-0563,Kelly,Teresa,Jones,MD,173.4,1,1941-07-18
S-0564,Michael,Brandon,Thompson,DDS,172.6,0,1944-11-04
S-0565,Mackenzie,Nathaniel,Sawyer,II,154.8,0,1946-03-25
S-0566,Luis,Angela,Acosta,Jr.,185.4,1,1944-03-17
S-0567,Laura,Joshua,Long,Jr.,174.6,0,1947-10-06
S-0568,Marisa,Terri,Alexander,DDS,158.5,1,1941-01-31
S-0569,Daniel,Courtney,Smith,DVM,177.6,1,1945-03-13
S-0570,Lisa,Mary,Martinez,DDS,170.3,0,1948-04-30
S-0571,Angela,Monica,Moran,Jr.,165.3,0,1943-12-01
S-0572,Javier,Benjamin,Robles,DVM,167.8,0,1944-04-26
S-0573,Tiffany,Sarah,Tapia,DVM,180.9,0,1949-10-18
S-0574,Melissa,Amanda,Sullivan,MD,167.6,1,1943-01-12
S-0575,Melanie,Allen,Barker,Jr.,184.7,1,1947-05-11
S-0576,Charles,William,Cordova,MD,175.2,0,1940-08-09
S-0577,James,Kayla,Lawrence,Jr.,171.9,0,1948-12-05
S-0578,Becky,Kenneth,Murphy,III,183.4,0,1946-10-12
S-0579,Allison,Nicholas,Edwards,Jr.,189.3,0,1947-01-30
S-0580,Nicolas,Ariel,Patterson,DDS,172.4,1,1946-11-24
S-0581,Maria,Todd,Reed,DDS,163.1,1,1940-07-11
S-0582,Jenny,David,Hernandez,DDS,174.0,0,1942-07-28
S-0583,Christopher,Alexandra,Palmer,MD,176.8,1,1949-01-12
S-0584,Steven,Christopher,Bailey,DDS,192.0,0,1943-05-05
S-0585,Juan,Nancy,Walker,MD,168.4,0,1948-09-28
S-0586,Travis,Andrew,Shields,DDS,171.3,1,1948-07-29
S-0587,Colton,Christopher,Luna,MD,159.6,0,1940-03-07
S-0588,Christina,Brandon,Moody,DVM,171.0,0,1942-06-09
S-0589,Justin,Robin,Kim,Jr.,163.0,1,1943-06-19
S-0590,Mark,Sharon,Blankenship,DDS,179.2,1,1949-05-29
S-0591,Melanie,William,Vargas,Jr.,170.2,1,1946-03-27
S-0592,Breanna,Lisa,Williams,DVM,180.7,0,1947-08-18
S-0593,Scott,Roy,Collins,MD,181.2,0,1949-10-05
S-0594,Caitlin,Stephanie,Hampton,IV,176.6,1,1943-08-01
S-0595,Kimberly,Travis,Lawrence,II,169.1,0,1944-05-12
S-0596,Rebecca,Brandon,Perez,DVM,172.7,1,1944-10-10
S-0597,Alyssa,Michael,Wilson,III,175.7,1,1941-03-07
S-0598,Bradley,Darren,Roberts,MD,159.3,1,1949-08-26
S-0599,Richard,Carol,Morgan,DDS,174.1,1,1947-08-04
S-0600,Brandy,Melissa,Ramirez,DDS,188.4,0,1949-04-09
S-0601,Haley,Ariel,Brown,PhD,166.5,0,1948-02-24
S-0602,Robert,Annette,Stevenson,MD,159.2,0,1941-12-07
S-0603,Krista,Summer,Holland,PhD,169.5,1,1948-09-14
S-0604,Kurt,Russell,Wolfe,MD,164.6,1,1945-03-29
S-0605,Jimmy,Alyssa,Young,DVM,174.1,0,1943-08-20
S-0606,Amy,William,Rogers,DDS,172.7,0,1949-10-03
S-0607,Henry,Robert,Salinas,Jr.,161.7,0,1946-03-05
S-0608,Jennifer,Denise,Smith,Jr.,182.7,1,1946-03-05
S-0609,Sandra,Stephanie,Bailey,Jr.,185.3,1,1944-02-14
S-0610,Garrett,Desiree,Brown,DDS,170.1,0,1947-09-12
S-0611,Cynthia,Michael,Martinez,MD,170.3,0,1945-07-30
S-0612,Robert,David,Hill,MD,1.706,1,1947-06-04
S-0613,Tamara,Phyllis,Anderson,MD,191.1,0,1941-02-11
S-0614,Paul,Eric,Carter,DDS,172.6,1,1941-09-05
S-0615,Brandon,David,Brown,MD,166.1,1,1940-10-08
S-0616,Francisco,Susan,Perez,Jr.,172.2,0,1948-01-29
S-0617,Tom,Sean,Luna,DDS,174.6,1,1943-06-24
S-0618,Jeremy,Lindsay,Ryan,Jr.,179.4,1,1948-11-18
S-0619,Christopher,Willie,Martin,DDS,191.3,0,1945-05-27
S-0620,Gerald,Robert,Hartman,Jr.,178.3,0,1945-05-28
S-0621,Timothy,Lori,Sutton,MD,179.2,1,1945-09-09
S-0622,Sonia,Vincent,Jenkins,MD,165.3,1,1946-05-01
S-0623,Michael,Justin,Smith,Jr.,193.6,1,1948-01-28
S-0624,Matthew,Kim,Green,MD,188.0,0,1944-06-24
S-0625,Patricia,Michael,Medina,MD,172.6,1,1942-08-04
S-0626,Kimberly,Eric,Miranda,Jr.,165.5,0,1944-03-01
S-0627,Nathaniel,Brittney,Wiley,DDS,183.1,1,1947-02-10
S-0628,Alexandra,David,Nelson,Jr.,166.6,0,1947-11-05
S-0629,Samantha,Gabriel,Lee,Jr.,184.2,1,1941-01-15
S-0630,Cody,Jeremy,Brock,MD,175.7,1,1945-06-19
S-0631,Thomas,Valerie,Winters,MD,172.6,1,1949-09-26
S-0632,Justin,Randall,Miller,II,180.6,0,1943-11-03
S-0633,Tiffany,Michael,Carlson,DDS,157.6,1,1943-09-20
S-0634,Tanya,Christina,Green,Jr.,168.8,0,1942-09-20
S-0635,Gerald,Nancy,Garcia,PhD,180.3,1,1945-12-31
S-0636,Mark,Shaun,Mason,DDS,165.8,1,1948-04-14
S-0637,Wendy,Pamela,Farmer,MD,179.2,0,1946-01-20
S-0638,William,Cassandra,Nunez,II,169.5,1,1941-08-18
S-0639,Jonathan,Amy,Ruiz,Jr.,186.5,0,1945-01-13
S-0640,Casey,John,Arias,MD,173.6,0,1947-01-11
S-0641,Arthur,Tracey,Horne,DVM,172.9,0,1944-05-18
S-0642,Jerry,Nancy,Lang,Jr.,185.7,0,1946-09-12
S-0643,James,Crystal,Reynolds,MD,167.8,0,1941-05-26
S-0644,Lori,Sherry,Mendoza,DVM,168.7,1,1941-02-21
S-0645,Laura,Nicholas,Gates,Jr.,174.9,0,1942-06-19
S-0646,Steven,Christopher,Barnett,DVM,179.2,0,1945-07-26
S-0647,Jeremy,Whitney,Sherman,DVM,185.9,0,1947-03-09
S-0648,Paul,Miranda,Scott,MD,167.8,1,1942-02-09
S-0649,Laura,Valerie,Lane,MD,174.0,0,1949-07-26
S-0650,Larry,Colleen,Small,Jr.,180.0,0,1940-03-20
S-0651,John,Daniel,Reed,Jr.,180.1,0,1943-04-27
S-0652,Brittney,Katherine,Mcguire,PhD,182.5,1,1940-03-11
S-0653,Louis,Michael,Nelson,MD,178.7,0,1944-01-02
S-0654,Aaron,Cory,Short,Jr.,167.6,1,1945-08-12
S-0655,Thomas,Jason,Martinez,MD,177.9,0,1943-08-30
S-0656,Ronald,Bryan,Campbell,PhD,164.4,0,1949-07-22
S-0657,Barry,Bobby,Black,Jr.,193.6,0,1941-09-30
S-0658,Tiffany,Cindy,Martin,DVM,182.1,1,1948-10-11
S-0659,Adam,Bradley,Rivers,DDS,176.4,0,1941-06-22
S-0660,Pamela,Chloe,Miller,DVM,175.1,1,1949-04-12
S-0661,Stephen,Jessica,Edwards,DVM,166.9,0,1940-08-17
S-0662,Robert,Douglas,Holmes,MD,163.1,1,1942-10-28
S-0663,Rebecca,Paul,Farrell,DVM,171.4,0,1940-05-29
S-0664,Colleen,Yvette,Morgan,MD,168.9,0,1947-07-21
S-0665,Jeffrey,Ryan,Hahn,DDS,185.7,1,1942-05-15
S-0666,Melissa,Lisa,James,PhD,193.1,0,1945-04-22
S-0667,Nicole,Aimee,Harris,DDS,187.4,1,1948-08-03
S-0668,Dan,Andrew,Vargas,MD,175.7,0,1949-05-03
S-0669,Lisa,Daniel,Tate,PhD,182.0,1,1944-11-10
S-0670,Clayton,April,Adams,IV,175.8,0,1946-03-25
S-0671,Lauren,James,Hunt,MD,168.5,1,1942-02-15
S-0672,Brittney,Lauren,Cunningham,MD,175.4,0,1946-11-02
S-0673,Martha,Vickie,Howard,DDS,173.6,1,1942-09-21
S-0674,Katie,Alfred,Lawrence,MD,185.2,1,1948-07-02
S-0675,Vicki,Olivia,Smith,MD,160.2,0,1945-08-11
S-0676,Sandra,Brandon,Wells,DVM,192.2,0,1941-04-23
S-0677,Daniel,Thomas,Moore,PhD,180.1,0,1947-01-13
S-0678,Tammy,James,Pace,Jr.,167.7,0,1942-11-14
S-0679,Teresa,Lisa,Lambert,DVM,178.9,1,1942-03-13
S-0680,Marc,Anna,Blair,PhD,171.7,1,1947-02-20
S-0681,Michael,Juan,Hughes,MD,161.6,1,1942-03-01
S-0682,Stephanie,Benjamin,Murray,MD,184.7,1,1945-03-30
S-0683,Phillip,Elizabeth,Carter,IV,167.0,0,1942-08-04
S-0684,Savannah,Walter,Bell,MD,177.4,1,1949-07-17
S-0685,Michelle,Abigail,Soto,DVM,164.3,1,1943-05-30
S-0686,Melissa,Robert,Campos,DVM,169.3,0,1948-10-17
S-0687,David,Bryan,Rivas,Jr.,169.5,0,1943-04-26
S-0688,Katherine,Amanda,Mason,DDS,160.7,0,1940-07-25
S-0689,Rebecca,Bonnie,Brooks,DDS,180.7,1,1941-04-18
S-0690,David,William,Jackson,MD,165.5,1,1948-03-18
S-0691,Colton,Lorraine,Reed,PhD,160.1,0,1946-05-24
S-0692,Brenda,Marie,Moore,MD,183.6,1,1944-09-16
S-0693,Judy,Eric,Bailey,MD,175.6,1,1941-12-12
S-0694,Laurie,Rebecca,Donaldson,DVM,180.8,1,1941-12-14
S-0695,Jason,Marilyn,Roberts,Jr.,179.2,0,1948-01-07
S-0696,Christopher,Lindsay,Boyle,MD,174.2,0,1942-03-16
S-0697,Anthony,Kristy,Dunn,MD,175.0,1,1948-08-27
S-0698,Matthew,Benjamin,Pratt,DVM,172.0,1,1941-09-12
S-0699,Brett,Jason,Blevins,DVM,172.4,0,1944-06-06
S-0700,Peter,Robert,Obrien,MD,173.3,0,1944-11-20
S-0701,Jessica,Eileen,Miller,DDS,169.8,1,1947-11-26
S-0702,Nicole,Kara,Melton,III,170.9,0,1941-07-22
S-0703,Elizabeth,Amber,Carrillo,PhD,176.6,1,1940-03-18
S-0704,Daniel,Nicole,Pugh,Jr.,171.2,1,1947-07-28
S-0705,Robin,Kelli,Martinez,DDS,188.2,1,1949-08-06
S-0706,David,Jennifer,Sanchez,DVM,150.3,1,1942-08-19
S-0707,Kimberly,Teresa,Clark,DDS,179.5,1,1944-02-05
S-0708,Cynthia,Bryan,Jackson,MD,168.3,0,1946-04-17
S-0709,Joseph,Brian,Dunn,DVM,181.4,1,1942-05-14
S-0710,Alexis,Richard,Fuller,PhD,178.5,1,1943-02-02
S-0711,Zachary,Amanda,Miller,DDS,171.3,0,1949-03-19
S-0712,Amy,Nancy,Jones,PhD,167.4,1,1943-05-19
S-0713,Beth,Benjamin,Brown,DDS,165.2,1,1949-03-07
S-0714,Richard,Frank,Mooney,MD,179.4,1,1941-12-05
S-0715,Annette,Michael,Miles,MD,186.4,0,1945-02-23
S-0716,Alyssa,Craig,Brooks,Jr.,185.4,0,1943-09-15
S-0717,Rhonda,Greg,Christensen,Jr.,164.8,1,1944-06-20
S-0718,Andrea,Richard,Cole,DDS,185.3,0,1941-10-02
S-0719,William,Brandon,Chase,MD,176.8,0,1942-11-05
S-0720,Kimberly,Eric,Hill,MD,172.8,1,1946-08-25
S-0721,Anthony,Leslie,Vazquez,II,183.7,0,1947-12-07
S-0722,Diana,Joseph,Leblanc,Jr.,184.7,0,1943-11-13
S-0723,Katherine,Vicki,Dean,Jr.,172.6,0,1941-06-11
S-0724,Jennifer,Amy,Silva,MD,174.5,0,1940-03-26
S-0725,Christopher,Rebecca,Sanchez,II,168.8,0,1949-10-21
S-0726,Matthew,Kiara,Rogers,DDS,178.0,1,1943-04-09
S-0727,Gavin,Jamie,Weeks,DDS,181.6,0,1942-06-28
S-0728,Regina,April,Arellano,MD,173.1,0,1948-06-04
S-0729,Brandy,Lauren,Bailey,MD,180.4,1,1940-04-26
S-0730,Lori,Cody,Gray,PhD,171.1,1,1941-01-08
S-0731,Daniel,Martha,Garcia,Jr.,183.2,0,1944-02-15
S-0732,Danielle,Daniel,King,Jr.,171.1,0,1943-12-03
S-0733,Hector,Adam,Brooks,MD,170.1,0,1949-10-22
S-0734,Richard,John,Stout,MD,173.1,0,1948-12-06
S-0735,Julie,John,Ochoa,PhD,179.2,1,1940-01-04
S-0736,Courtney,Jason,Martin,DDS,185.3,1,1943-07-21
S-0737,Linda,Cassandra,Cummings,DDS,172.4,1,1948-12-28
S-0738,Michael,Heidi,Blanchard,III,174.6,1,1941-07-19
S-0739,Justin,Sara,Bowman,DDS,169.7,0,1940-02-25
S-0740,Aimee,Emily,Dixon,DDS,175.0,0,1941-04-30
S-0741,Edward,Emily,Jordan,DDS,177.5,1,1945-08-02
S-0742,Jennifer,Sandy,Walker,DDS,187.6,0,1948-02-11
S-0743,Mario,Laurie,Richards,DDS,169.5,0,1945-10-27
S-0744,Michael,Rebecca,Guzman,MD,186.6,0,1949-11-16
S-0745,Dana,Gabriel,Woodard,MD,179.0,1,1940-06-02
S-0746,Amber,Christina,Harris,DDS,179.9,1,1948-11-27
S-0747,Brittany,Mary,Hardin,MD,173.0,0,1948-09-28
S-0748,Amy,Raymond,Edwards,II,167.6,1,1942-07-24
S-0749,Lindsey,Katie,Stevens,Jr.,171.6,1,1941-08-25
S-0750,Stephanie,Martin,Dixon,MD,155.5,0,1949-07-08
S-0751,Traci,Christopher,Medina,Jr.,176.9,0,1940-09-04
S-0752,Thomas,Jacob,Foster,DVM,173.8,0,1944-02-24
S-0753,Christian,Jose,Baker,Jr.,165.8,1,1948-01-03
S-0754,Amber,Joel,Duarte,DVM,177.5,1,1942-07-05
S-0755,Dawn,Ryan,Alexander,Jr.,184.1,1,1947-09-03
S-0756,Kenneth,Laurie,Lang,DDS,185.3,1,1940-07-22
S-0757,Catherine,Joshua,Jackson,Jr.,193.0,1,1946-06-19
S-0758,Jennifer,Ryan,Edwards,MD,173.8,1,1948-11-07
S-0759,Justin,Thomas,Berry,DDS,171.1,0,1941-12-25
S-0760,Gary,Michelle,Tanner,Jr.,178.8,1,1942-04-19
S-0761,Robert,Kathleen,Porter,MD,174.5,1,1947-12-23
S-0762,Matthew,Joseph,Jackson,DVM,176.3,1,1949-12-03
S-0763,Joseph,Bradley,Coleman,DDS,184.6,0,1940-06-05
S-0764,Katherine,Lee,Sherman,MD,170.5,0,1942-12-22
S-0765,Aaron,Emma,Moyer,Jr.,180.8,1,1946-06-16
S-0766,Laura,Gail,Moyer,DDS,180.4,1,1948-03-03
S-0767,Michael,Allison,Diaz,PhD,163.4,1,1947-11-16
S-0768,Donald,Catherine,Moore,DDS,176.7,1,1943-04-09
S-0769,James,Amanda,Wheeler,MD,187.5,0,1945-12-12
S-0770,Alicia,Teresa,Diaz,MD,170.1,1,1943-07-31
S-0771,Austin,Ruth,Mendoza,II,182.2,0,1945-03-17
S-0772,Joe,Katie,Hall,II,172.1,1,1940-11-01
S-0773,Corey,Paul,Keller,PhD,180.6,0,1949-03-27
S-0774,Linda,Julie,Kelley,DVM,182.3,0,1944-07-13
S-0775,Travis,Julia,Berry,MD,177.9,1,1942-11-03
S-0776,Jeremy,Michael,Hoffman,Jr.,174.7,1,1943-06-23
S-0777,Natasha,Angela,Williams,DDS,182.7,0,1943-02-14
S-0778,Kelly,Ashley,Singleton,IV,180.2,0,1947-07-06
S-0779,Kyle,Amy,Moyer,II,184.7,0,1948-09-20
S-0780,Amy,Wendy,Hernandez,DDS,172.7,1,1947-03-15
S-0781,Kimberly,James,Jones,DVM,177.9,0,1943-08-21
S-0782,James,Elizabeth,Hamilton,DDS,171.3,1,1948-08-15
